,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.hr_20,attributes.in_game,attributes.is_live,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_display_name,attributes.stat_type,attributes.status,attributes.today,attributes.tv_channel,attributes.updated_at,relationships.duration.data.type,relationships.duration.data.id,relationships.game.data.type,relationships.game.data.id,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.score.data,relationships.stat_type.data.type,relationships.stat_type.data.id,relationships.stat_average.data.type,relationships.stat_average.data.id,attributes.trending_count,type_new_player,id_new_player,attributes.combo,attributes.display_name,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,relationships.league.data.type_new_player,relationships.league.data.id_new_player,relationships.team_data.data.type,relationships.team_data.data.id
575,projection,3973226,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,0.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-26T11:44:59-05:00,duration,11,game,49655,league,7,new_player,223674,projection_type,2,,stat_type,23,stat_average,107958,,new_player,223674,False,Isaiah Collier,https://static.prizepicks.com/images/players/NBA/Isaiah_Collier_NBA_player_HBA6xjgku7mNYRHNUoEyUjYQ.webp,NBA,7.0,Isaiah Collier,G,UTA,league,7,team,206
576,projection,3973268,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,7.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T10:43:43-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,20,stat_average,79235,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
577,projection,3973267,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,4.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T10:35:03-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,20,stat_average,79235,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
578,projection,3973266,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,1.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T10:45:50-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,31,stat_average,79656,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
579,projection,3973274,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,44.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-26T10:55:43-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,106,stat_average,79244,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
580,projection,3973271,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,14.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:31:36-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,19,stat_average,79207,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
581,projection,3973269,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,8.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T11:30:27-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,20,stat_average,79235,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
582,projection,3973272,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,23.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T18:36:47-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,19,stat_average,79207,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
583,projection,3973275,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,11.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:31:07-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,22,stat_average,79229,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
584,projection,3973276,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,15.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:33:15-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,22,stat_average,79229,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
585,projection,3973326,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,1.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T10:36:23-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,31,stat_average,80956,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
586,projection,3973327,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,2.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T10:52:05-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,31,stat_average,80956,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
587,projection,3973330,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,5.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T13:20:16-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,20,stat_average,79234,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
588,projection,3973329,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,4.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T19:04:52-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,20,stat_average,79234,11908.0,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
589,projection,3972952,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,7.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T10:40:44-05:00,duration,11,game,49655,league,7,new_player,87899,projection_type,2,,stat_type,20,stat_average,79238,,new_player,87899,False,Malik Monk,https://static.prizepicks.com/images/players/NBA/Malik_Monk_NBA_player_uK0Gfm2ZOoml1C9zbJAm5Z4Z.webp,NBA,7.0,Malik Monk,G,SAC,league,7,team,199
590,projection,3973332,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,24.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:36:11-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,19,stat_average,79206,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
591,projection,3973334,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,34.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-26T10:36:09-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,106,stat_average,79243,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
592,projection,3973331,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,0.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-26T11:01:58-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,21,stat_average,82897,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
593,projection,3973336,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,4.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:32:33-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,22,stat_average,79228,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
594,projection,3973335,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,2.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:31:55-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,22,stat_average,79228,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
595,projection,3973333,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,26.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T19:47:14-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,19,stat_average,79206,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
596,projection,3973338,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,1.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-26T10:54:49-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,23,stat_average,80955,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
597,projection,3972816,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,2.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:33:13-05:00,duration,11,game,49655,league,7,new_player,226921,projection_type,2,,stat_type,22,stat_average,118740,,new_player,226921,False,Zach LaVine,https://static.prizepicks.com/images/players/NBA/Zach_LaVine_NBA_player_k2Sl9yokr4xW76W1OJJeZHtX.webp,NBA,7.0,Zach LaVine,G,SAC,league,7,team,199
598,projection,3973216,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,9.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T10:42:25-05:00,duration,11,game,49655,league,7,new_player,223674,projection_type,2,,stat_type,20,stat_average,107597,,new_player,223674,False,Isaiah Collier,https://static.prizepicks.com/images/players/NBA/Isaiah_Collier_NBA_player_HBA6xjgku7mNYRHNUoEyUjYQ.webp,NBA,7.0,Isaiah Collier,G,UTA,league,7,team,206
599,projection,3973325,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,0.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T10:31:20-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,31,stat_average,80956,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
600,projection,3973021,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,9.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:47:21-05:00,duration,11,game,49655,league,7,new_player,139585,projection_type,2,,stat_type,19,stat_average,87452,,new_player,139585,False,Keon Ellis,https://static.prizepicks.com/images/players/NBA/Keon_Ellis_NBA_player_k0FA96JcooLr7EmtIl2hPO5P.webp,NBA,7.0,Keon Ellis,G,SAC,league,7,team,199
601,projection,3973273,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,24.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T12:11:24-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,19,stat_average,79207,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
602,projection,3972957,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,24.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T11:15:48-05:00,duration,11,game,49655,league,7,new_player,87899,projection_type,2,,stat_type,19,stat_average,79210,,new_player,87899,False,Malik Monk,https://static.prizepicks.com/images/players/NBA/Malik_Monk_NBA_player_uK0Gfm2ZOoml1C9zbJAm5Z4Z.webp,NBA,7.0,Malik Monk,G,SAC,league,7,team,199
603,projection,3972839,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,14.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:33:08-05:00,duration,11,game,49655,league,7,new_player,79861,projection_type,2,,stat_type,19,stat_average,76185,,new_player,79861,False,Walker Kessler,https://static.prizepicks.com/images/players/NBA/Walker_Kessler_NBA_player_fBji24D8PliQkQxHVQ2ap2Qi.webp,NBA,7.0,Walker Kessler,C,UTA,league,7,team,206
604,projection,3972812,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,19.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:41:18-05:00,duration,11,game,49655,league,7,new_player,226921,projection_type,2,,stat_type,19,stat_average,118735,,new_player,226921,False,Zach LaVine,https://static.prizepicks.com/images/players/NBA/Zach_LaVine_NBA_player_k2Sl9yokr4xW76W1OJJeZHtX.webp,NBA,7.0,Zach LaVine,G,SAC,league,7,team,199
605,projection,3973219,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,9.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T11:06:07-05:00,duration,11,game,49655,league,7,new_player,223674,projection_type,2,,stat_type,19,stat_average,107596,,new_player,223674,False,Isaiah Collier,https://static.prizepicks.com/images/players/NBA/Isaiah_Collier_NBA_player_HBA6xjgku7mNYRHNUoEyUjYQ.webp,NBA,7.0,Isaiah Collier,G,UTA,league,7,team,206
606,projection,3973045,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,14.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:51:17-05:00,duration,11,game,49655,league,7,new_player,79897,projection_type,2,,stat_type,19,stat_average,79208,,new_player,79897,False,Keegan Murray,https://static.prizepicks.com/images/players/NBA/Keegan_Murray_NBA_player_tELpgfrXIM0BiEYu51HsbfKK.webp,NBA,7.0,Keegan Murray,F,SAC,league,7,team,199
607,projection,3973277,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,17.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:50:43-05:00,duration,11,game,49655,league,7,new_player,59923,projection_type,2,,stat_type,22,stat_average,79229,,new_player,59923,False,Domantas Sabonis,https://static.prizepicks.com/images/players/NBA/Domantas_Sabonis_NBA_player_14Z5rWcXNrBHfSums5QdhbHt.webp,NBA,7.0,Domantas Sabonis,F-C,SAC,league,7,team,199
608,projection,3973107,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,29.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:58:08-05:00,duration,11,game,49655,league,7,new_player,1552,projection_type,2,,stat_type,19,stat_average,76180,,new_player,1552,False,Jordan Clarkson,https://static.prizepicks.com/images/players/NBA/Jordan_Clarkson_NBA_player_BADSTsW2u38bankqw1dduIeW.webp,NBA,7.0,Jordan Clarkson,G,UTA,league,7,team,206
609,projection,3973069,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,5.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:40:25-05:00,duration,11,game,49655,league,7,new_player,229483,projection_type,2,,stat_type,22,stat_average,126201,,new_player,229483,False,KJ Martin,https://static.prizepicks.com/images/players/NBA/KJ_Martin_NBA_player_OrIK3ZgkEruk4JdAq0B3DGb8.webp,NBA,7.0,KJ Martin,F,UTA,league,7,team,206
610,projection,3973337,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,5.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T11:12:33-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,22,stat_average,79228,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
611,projection,3973213,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,1.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T10:35:59-05:00,duration,11,game,49655,league,7,new_player,223674,projection_type,2,,stat_type,31,stat_average,107956,,new_player,223674,False,Isaiah Collier,https://static.prizepicks.com/images/players/NBA/Isaiah_Collier_NBA_player_HBA6xjgku7mNYRHNUoEyUjYQ.webp,NBA,7.0,Isaiah Collier,G,UTA,league,7,team,206
612,projection,3972805,True,2025-02-26T10:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,3.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T10:33:44-05:00,duration,11,game,49655,league,7,new_player,226921,projection_type,2,,stat_type,31,stat_average,118742,,new_player,226921,False,Zach LaVine,https://static.prizepicks.com/images/players/NBA/Zach_LaVine_NBA_player_k2Sl9yokr4xW76W1OJJeZHtX.webp,NBA,7.0,Zach LaVine,G,SAC,league,7,team,199
613,projection,3973108,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,2.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:33:13-05:00,duration,11,game,49655,league,7,new_player,1552,projection_type,2,,stat_type,22,stat_average,76298,,new_player,1552,False,Jordan Clarkson,https://static.prizepicks.com/images/players/NBA/Jordan_Clarkson_NBA_player_BADSTsW2u38bankqw1dduIeW.webp,NBA,7.0,Jordan Clarkson,G,UTA,league,7,team,206
614,projection,3973102,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,2.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T10:50:30-05:00,duration,11,game,49655,league,7,new_player,1552,projection_type,2,,stat_type,20,stat_average,77124,,new_player,1552,False,Jordan Clarkson,https://static.prizepicks.com/images/players/NBA/Jordan_Clarkson_NBA_player_BADSTsW2u38bankqw1dduIeW.webp,NBA,7.0,Jordan Clarkson,G,UTA,league,7,team,206
615,projection,3973220,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,14.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T11:29:28-05:00,duration,11,game,49655,league,7,new_player,223674,projection_type,2,,stat_type,19,stat_average,107596,,new_player,223674,False,Isaiah Collier,https://static.prizepicks.com/images/players/NBA/Isaiah_Collier_NBA_player_HBA6xjgku7mNYRHNUoEyUjYQ.webp,NBA,7.0,Isaiah Collier,G,UTA,league,7,team,206
616,projection,3973109,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,4.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:31:47-05:00,duration,11,game,49655,league,7,new_player,1552,projection_type,2,,stat_type,22,stat_average,76298,,new_player,1552,False,Jordan Clarkson,https://static.prizepicks.com/images/players/NBA/Jordan_Clarkson_NBA_player_BADSTsW2u38bankqw1dduIeW.webp,NBA,7.0,Jordan Clarkson,G,UTA,league,7,team,206
617,projection,3973068,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,3.5,goblin,Single Stat,425,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:31:01-05:00,duration,11,game,49655,league,7,new_player,229483,projection_type,2,,stat_type,22,stat_average,126201,,new_player,229483,False,KJ Martin,https://static.prizepicks.com/images/players/NBA/KJ_Martin_NBA_player_OrIK3ZgkEruk4JdAq0B3DGb8.webp,NBA,7.0,KJ Martin,F,UTA,league,7,team,206
618,projection,3973106,True,2025-02-26T10:30:00-05:00,,SAC,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,24.5,demon,Single Stat,425,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:40:28-05:00,duration,11,game,49655,league,7,new_player,1552,projection_type,2,,stat_type,19,stat_average,76180,,new_player,1552,False,Jordan Clarkson,https://static.prizepicks.com/images/players/NBA/Jordan_Clarkson_NBA_player_BADSTsW2u38bankqw1dduIeW.webp,NBA,7.0,Jordan Clarkson,G,UTA,league,7,team,206
